date,secchi,chlorophyll_a,tsi,turbidity,salinity,do,ph
2018-02-11,1.4321910345259965,16.136255798097324,57.70736525390597,91.52281228011373,0.1027734962001266,9.576481547984253,7.610427883540207
2018-02-11,1.4166513395319067,17.294148739066937,58.36471452156708,88.05557955798352,0.1086814288241106,9.57634721390698,7.673573748895748
2018-12-23,1.2103032995121883,22.436261513493427,59.96157141194485,93.12533159430568,0.2422260114570502,9.576689075543843,7.932409279717259
2018-12-23,1.3527845327930337,22.64789764207735,60.70467032742938,82.30213824921952,0.2502693680657494,9.5765991865794,7.838620906121887
2019-01-07,1.417198679498189,19.52414361021968,59.51286980096118,95.74429343695957,0.1104058523249811,9.577659829279485,7.562746902230117
2019-01-22,1.3394751124270527,18.619962703607868,57.60180483111356,97.64941335560265,0.2162589286879611,9.576881661146231,7.684515717570322
2019-01-22,1.3841256958293886,19.70728694846646,58.53425248955977,91.96743302622606,0.2215826539462929,9.576841228707965,7.708748194255409
2019-01-27,1.2840486088142675,24.04378557750044,58.8490765825742,92.43003613813138,0.2302643734715225,9.577326274675396,7.630116375275186
2019-01-27,1.286664112958268,24.37789771386935,58.60329536963372,97.3306208097945,0.2260444047778107,9.577484196509156,7.408706573704673
2019-02-06,1.5847428034725182,19.094322989723025,59.52104681857072,95.0432801002394,0.047760001544768,9.580642907860796,7.478013305597856
2019-02-11,1.4750534735541532,27.81445604251702,61.84288997958392,76.07949276805897,0.2163965003516905,9.577061452960836,7.828851437399245
2019-02-16,1.827771040353345,20.010302665740745,59.80971301918819,79.73316682183959,0.1593413759387995,9.576258517674544,7.685305454904578
2019-02-21,1.816734571983471,22.87375123630728,60.65200297284181,73.81346685602674,0.1785437015135539,9.57639290869413,7.878607942732327
2019-02-21,1.8368274631273196,23.22687484566013,60.816973451295226,73.65560622991468,0.1767486738262686,9.576566819298636,7.870943768696533
2019-02-26,1.523833477875023,18.19590786142473,59.04710927801604,98.38422900941237,0.0938736570125041,9.578346222180716,7.4399623498156435
2019-02-26,1.5278056908240996,18.66628910333137,59.29803554868239,97.5777136824949,0.0915654723602616,9.578139386862496,7.450238133677455
2019-03-08,1.2932780885617,28.072430495119956,61.87417320596434,77.0528299115123,0.230719479070274,9.576978284608344,7.8371007296494
2019-03-08,1.2905140724840174,28.162288237416547,61.764912366590416,79.1809204631139,0.229020058171227,9.577081847430824,7.796977733998129
2019-03-13,1.4494812431855777,25.898127152474554,61.93265879302764,73.77329474227233,0.1993751374922417,9.57660208212112,7.828286672171872
2019-03-13,1.45308934050378,26.256271361055827,62.03618442849754,72.8530250530606,0.2030561303309508,9.576492489537038,7.836414446321672
2019-03-23,1.3897024940738691,29.803544249520737,62.70374276888243,73.92260821180945,0.2160854004385456,9.577061771040873,7.858358481921247
2019-03-23,1.396648520713504,17.93928258261352,58.41843966559881,89.00774841757854,0.0868659940237746,9.576764800009574,7.665578186085924
2019-03-28,1.3044163622543727,26.23231554046229,61.75171459283162,83.44254631827997,0.1603029240046018,9.57724268258727,7.68932794814651
2019-03-28,1.2652415210571757,25.443272667745696,61.0353713558396,89.75292210863171,0.1605767767475958,9.577215931027036,7.540410510923911
2019-04-07,1.368395852281742,29.04478305855108,62.9267505596553,77.55436267915086,0.1917157271287346,9.577759599758409,7.747175657456721
2019-04-17,1.2611010795984297,29.741660749882143,61.82728400662855,84.58193882694157,0.2254752691540768,9.577307323234358,7.655282304142948
2019-04-17,1.2337722194264886,30.385715076433872,61.51330773202197,93.42445390149878,0.2184693705265685,9.57747419015326,7.305379824107121
2019-04-22,1.4809372264089609,22.890781545072866,60.72332411946638,86.63884280713856,0.1520502835816458,9.578112693511068,7.544533532899133
